attempt_number,submission_time,runtime_ms,score,active
9,2026-02-18T17:04:03.790360-08:00,,0,FALSE
10,2026-02-18T18:16:04.900458-08:00,,0,FALSE
11,2026-02-18T18:25:59.829265-08:00,,0,FALSE
12,2026-02-18T18:36:37.541955-08:00,,0,FALSE
13,2026-02-18T18:54:34.757620-08:00,4.51,95,TRUE
1,2026-02-18T19:03:11.828722-08:00,5.56,95,TRUE
1,2026-02-18T19:10:05.905938-08:00,6.64,95,TRUE
1,2026-02-18T18:14:45.678071-08:00,,0,FALSE
2,2026-02-18T19:16:29.667272-08:00,5.85,95,TRUE
1,2026-02-18T16:27:23.127416-08:00,,0,FALSE
2,2026-02-18T17:29:14.234667-08:00,-1,89.06,FALSE
3,2026-02-18T18:27:40.005002-08:00,-1,0,FALSE
4,2026-02-18T19:30:46.630679-08:00,5.52,95,TRUE
1,2026-02-18T16:30:30.417282-08:00,,0,FALSE
2,2026-02-18T16:32:27.827577-08:00,,0,FALSE
3,2026-02-18T16:47:04.848954-08:00,-1,0,FALSE
4,2026-02-18T19:06:45.027812-08:00,-1,95,FALSE
5,2026-02-18T19:33:25.847636-08:00,3.37,95,TRUE
1,2026-02-17T21:20:47.654226-08:00,,0,FALSE
2,2026-02-18T05:00:41.296816-08:00,-1,95,FALSE
3,2026-02-18T19:38:52.263810-08:00,-1,95,TRUE
1,2026-02-18T19:43:08.464528-08:00,6.55,95,TRUE
1,2026-02-18T20:08:05.161204-08:00,6.22,95,TRUE
1,2026-02-18T20:12:24.378744-08:00,5.82,95,TRUE
1,2026-02-18T18:21:46.246618-08:00,-1,0,FALSE
2,2026-02-18T20:03:09.807684-08:00,-1,85,FALSE
3,2026-02-18T20:16:59.068752-08:00,-1,85,FALSE
4,2026-02-18T20:30:20.675383-08:00,6.29,95,TRUE
1,2026-02-18T17:20:54.512205-08:00,,0,FALSE
2,2026-02-18T20:32:01.611851-08:00,-1,95,TRUE
1,2026-02-18T20:40:01.304358-08:00,-1,95,TRUE
1,2026-02-18T20:40:27.321845-08:00,,75,TRUE
1,2026-02-18T20:45:14.994537-08:00,-1,95,TRUE
1,2026-02-18T20:15:05.554967-08:00,-1,0,FALSE
2,2026-02-18T20:58:42.235782-08:00,,75,TRUE
1,2026-02-18T15:12:07.210739-08:00,38.65,0,FALSE
2,2026-02-18T15:55:44.701620-08:00,-1,0,FALSE
3,2026-02-18T16:10:26.258278-08:00,,0,FALSE
4,2026-02-18T16:14:00.492344-08:00,-1,0,FALSE
5,2026-02-18T16:24:02.210804-08:00,-1,0,FALSE
6,2026-02-18T17:00:02.462559-08:00,-1,0,FALSE
7,2026-02-18T20:59:15.376651-08:00,3.31,95,TRUE
1,2026-02-18T18:15:31.079150-08:00,,0,FALSE
2,2026-02-18T18:16:56.330797-08:00,,0,FALSE
3,2026-02-18T18:21:05.994563-08:00,,0,FALSE
4,2026-02-18T20:34:11.460504-08:00,,0,FALSE
5,2026-02-18T20:49:13.549778-08:00,,0,FALSE
6,2026-02-18T21:02:36.067561-08:00,13.02,85,TRUE
1,2026-02-18T21:05:45.685990-08:00,5.89,95,TRUE
1,2026-02-18T21:08:14.381056-08:00,5.62,95,TRUE
1,2026-02-17T11:06:53.032589-08:00,-1,0,FALSE
2,2026-02-17T13:06:09.033532-08:00,-1,95,FALSE
3,2026-02-17T13:13:45.458076-08:00,4.56,95,FALSE
4,2026-02-18T21:13:49.501853-08:00,4.55,95,TRUE
1,2026-02-18T21:17:04.606097-08:00,5.44,95,TRUE
1,2026-02-18T21:18:46.572874-08:00,5.91,95,TRUE
1,2026-02-18T17:19:58.292437-08:00,,0,FALSE
2,2026-02-18T17:45:45.755993-08:00,-1,75,FALSE
3,2026-02-18T19:26:40.516446-08:00,-1,0,FALSE
4,2026-02-18T21:27:26.562668-08:00,18.82,85,TRUE
1,2026-02-18T18:54:47.971074-08:00,,0,FALSE
2,2026-02-18T19:56:14.253181-08:00,-1,0,FALSE
3,2026-02-18T20:05:32.613078-08:00,-1,0,FALSE
4,2026-02-18T20:17:01.531366-08:00,-1,0,FALSE
5,2026-02-18T21:30:50.817358-08:00,-1,95,TRUE
1,2026-02-18T21:40:36.459898-08:00,-1,95,TRUE
1,2026-02-18T21:50:43.425286-08:00,-1,95,TRUE
1,2026-02-18T21:55:40.551479-08:00,-1,85,TRUE
1,2026-02-18T01:58:10.634073-08:00,-1,0,FALSE
2,2026-02-18T17:28:16.624020-08:00,-1,0,FALSE
3,2026-02-18T18:37:50.845136-08:00,-1,95,FALSE
4,2026-02-18T22:09:33.475659-08:00,5.56,95,TRUE
1,2026-02-18T22:17:56.644407-08:00,7.54,95,TRUE
1,2026-02-17T22:31:42.819522-08:00,-1,85,FALSE
2,2026-02-18T01:03:34.907387-08:00,43.54,0,FALSE
3,2026-02-18T01:17:01.590228-08:00,-1,95,FALSE
4,2026-02-18T21:02:52.287555-08:00,-1,0,FALSE
5,2026-02-18T22:21:39.956766-08:00,6.54,95,TRUE
1,2026-02-18T22:24:54.394561-08:00,5.42,95,TRUE
1,2026-02-18T22:26:05.794485-08:00,5.96,95,TRUE
1,2026-02-18T20:13:13.769878-08:00,-1,90,FALSE
2,2026-02-18T21:03:58.233275-08:00,-1,95,FALSE
3,2026-02-18T22:29:05.771302-08:00,5.66,95,TRUE
1,2026-02-18T19:10:35.112755-08:00,37.18,0,FALSE
2,2026-02-18T21:21:20.816897-08:00,-1,0,FALSE
3,2026-02-18T22:30:49.365057-08:00,4.54,95,TRUE
1,2026-02-18T22:28:55.401974-08:00,,0,FALSE
2,2026-02-18T22:40:48.383503-08:00,-1,0,FALSE
3,2026-02-18T22:41:19.357073-08:00,6.11,95,TRUE
1,2026-02-18T22:43:14.131799-08:00,5.1,95,TRUE
2,2026-02-18T22:46:00.191692-08:00,-1,0,FALSE
3,2026-02-18T23:40:42.023455-08:00,-1,0,FALSE
1,2026-02-18T22:44:43.548403-08:00,6.3,95,TRUE
1,2026-02-18T22:44:57.496972-08:00,5.63,95,TRUE
2,2026-02-18T23:30:39.989643-08:00,-1,0,FALSE
1,2026-02-18T18:56:39.185013-08:00,,0,FALSE
2,2026-02-18T19:03:27.642487-08:00,,0,FALSE
3,2026-02-18T19:08:30.388746-08:00,,0,FALSE
4,2026-02-18T19:13:39.287175-08:00,,0,FALSE
5,2026-02-18T19:20:43.248899-08:00,,0,FALSE
6,2026-02-18T19:36:08.421843-08:00,,0,FALSE
7,2026-02-18T19:41:22.231531-08:00,-1,0,FALSE
8,2026-02-18T19:49:11.649402-08:00,-1,0,FALSE
9,2026-02-18T20:10:11.834191-08:00,,0,FALSE
10,2026-02-18T20:14:03.777091-08:00,-1,0,FALSE
11,2026-02-18T20:26:45.562299-08:00,-1,0,FALSE
12,2026-02-18T20:36:06.127718-08:00,-1,0,FALSE
13,2026-02-18T20:46:19.918262-08:00,-1,0,FALSE
14,2026-02-18T21:03:36.590310-08:00,,0,FALSE
15,2026-02-18T21:09:03.783620-08:00,-1,73.12,FALSE
16,2026-02-18T21:21:09.301820-08:00,,0,FALSE
17,2026-02-18T21:26:27.391213-08:00,,0,FALSE
18,2026-02-18T21:33:49.537327-08:00,,0,FALSE
19,2026-02-18T21:43:18.344597-08:00,-1,73.12,FALSE
20,2026-02-18T21:51:57.104292-08:00,,0,FALSE
21,2026-02-18T22:15:20.906736-08:00,-1,85,FALSE
22,2026-02-18T22:22:46.045684-08:00,-1,85,FALSE
23,2026-02-18T22:30:57.570839-08:00,,0,FALSE
24,2026-02-18T22:37:25.578341-08:00,-1,0,FALSE
25,2026-02-18T22:45:50.543951-08:00,13.87,85,TRUE
1,2026-02-16T23:41:02.527853-08:00,57.04,0,FALSE
2,2026-02-18T02:28:28.673470-08:00,-1,90,FALSE
3,2026-02-18T19:11:13.462971-08:00,-1,95,FALSE
4,2026-02-18T22:49:41.966205-08:00,7.54,95,TRUE
1,2026-02-18T21:59:20.703833-08:00,-1,90,FALSE
2,2026-02-18T22:13:41.690361-08:00,-1,90,FALSE
3,2026-02-18T22:39:20.294793-08:00,-1,0,FALSE
4,2026-02-18T22:54:25.637608-08:00,5.63,95,TRUE
1,2026-02-18T21:54:34.346785-08:00,-1,75,FALSE
2,2026-02-18T22:47:08.641528-08:00,-1,95,FALSE
3,2026-02-18T22:56:40.597273-08:00,3.97,95,TRUE
1,2026-02-18T20:14:46.974504-08:00,-1,95,FALSE
2,2026-02-18T21:21:10.762438-08:00,-1,95,FALSE
3,2026-02-18T23:09:03.843915-08:00,5.63,95,TRUE
1,2026-02-18T15:23:48.767088-08:00,-1,0,FALSE
2,2026-02-18T18:42:57.481086-08:00,-1,0,FALSE
3,2026-02-18T21:46:15.053191-08:00,-1,0,FALSE
4,2026-02-18T23:15:37.627929-08:00,5.75,95,TRUE
1,2026-02-18T22:06:15.170846-08:00,-1,0,FALSE
2,2026-02-18T23:15:45.296742-08:00,-1,0,FALSE
3,2026-02-18T23:29:36.781186-08:00,,0,TRUE
1,2026-02-18T23:39:09.861657-08:00,-1,95,TRUE
1,2026-02-18T21:35:25.830295-08:00,-1,90,FALSE
2,2026-02-18T22:39:43.424919-08:00,,0,FALSE
3,2026-02-18T23:41:36.981145-08:00,-1,90,TRUE
4,2026-02-19T11:36:05.476288-08:00,-1,90,FALSE
1,2026-02-18T23:45:35.306198-08:00,6.17,95,TRUE
1,2026-02-18T23:48:18.911343-08:00,-1,85,TRUE
1,2026-02-18T22:27:42.245516-08:00,-1,0,FALSE
2,2026-02-18T23:27:03.136343-08:00,-1,0,FALSE
3,2026-02-18T23:45:59.077278-08:00,-1,0,FALSE
4,2026-02-18T23:52:01.488782-08:00,7.77,95,TRUE
1,2026-02-18T23:55:29.205100-08:00,,84.06,TRUE
1,2026-02-18T23:56:59.560258-08:00,4.53,95,TRUE
1,2026-02-18T23:58:53.478613-08:00,-1,95,TRUE
1,2026-02-19T01:23:58.612350-08:00,-1,95,TRUE
1,2026-02-18T23:39:15.880779-08:00,,0,FALSE
2,2026-02-18T23:47:30.797427-08:00,,0,FALSE
3,2026-02-18T23:55:52.599655-08:00,,0,FALSE
4,2026-02-19T02:06:26.021903-08:00,-1,95,TRUE
1,2026-02-19T02:51:17.920930-08:00,-1,95,TRUE
1,2026-02-17T11:19:22.177719-08:00,,0,FALSE
2,2026-02-19T09:52:51.124402-08:00,,0,FALSE
3,2026-02-19T11:48:56.771229-08:00,-1,95,TRUE
1,2026-02-18T14:40:01.333123-08:00,-1,0,FALSE
2,2026-02-18T15:31:57.077253-08:00,-1,75,FALSE
3,2026-02-18T21:15:02.244177-08:00,-1,85,FALSE
4,2026-02-19T13:35:16.850697-08:00,6.44,95,TRUE
1,2026-02-18T17:10:38.011386-08:00,-1,0,FALSE
2,2026-02-19T13:29:24.761753-08:00,,0,FALSE
3,2026-02-19T14:30:27.576614-08:00,5.26,95,TRUE
1,2026-02-18T22:40:56.238509-08:00,-1,85,FALSE
2,2026-02-19T13:47:18.755452-08:00,-1,0,FALSE
3,2026-02-19T14:51:31.915091-08:00,-1,95,TRUE
1,2026-02-18T00:17:20.986157-08:00,-1,95,FALSE
2,2026-02-18T00:24:36.712904-08:00,-1,95,FALSE
3,2026-02-18T00:30:35.142862-08:00,,0,FALSE
4,2026-02-18T00:51:27.530166-08:00,-1,95,FALSE
5,2026-02-18T01:00:48.321435-08:00,-1,95,FALSE
6,2026-02-18T01:26:59.105183-08:00,-1,95,FALSE
7,2026-02-18T01:32:03.158689-08:00,-1,95,FALSE
8,2026-02-19T15:04:23.479031-08:00,-1,95,TRUE
1,2026-02-19T16:25:03.196329-08:00,6.6,95,TRUE
1,2026-02-19T16:38:30.377941-08:00,4.81,95,TRUE
1,2026-02-19T17:02:37.374435-08:00,3.26,95,TRUE
1,2026-02-17T22:43:21.094746-08:00,,0,FALSE
2,2026-02-18T15:13:25.526331-08:00,,0,FALSE
3,2026-02-18T22:40:22.863910-08:00,-1,90,FALSE
4,2026-02-19T16:11:03.390952-08:00,,0,FALSE
5,2026-02-19T17:16:25.551264-08:00,-1,95,TRUE
1,2026-02-19T13:27:29.208598-08:00,,0,FALSE
2,2026-02-19T14:32:58.587918-08:00,,0,FALSE
3,2026-02-19T17:19:27.473355-08:00,5.45,95,TRUE
1,2026-02-19T13:38:25.505567-08:00,-1,0,FALSE
2,2026-02-19T14:51:43.298990-08:00,,0,FALSE
3,2026-02-19T15:52:04.662365-08:00,,0,FALSE
4,2026-02-19T17:49:06.567862-08:00,-1,95,TRUE
1,2026-02-19T18:02:57.710203-08:00,5.35,95,TRUE
2,2026-02-19T20:27:08.136555-08:00,,0,FALSE
3,2026-02-19T20:33:53.648711-08:00,,0,FALSE
4,2026-02-19T22:24:41.274289-08:00,,0,FALSE
1,2026-02-19T18:11:54.431942-08:00,3.22,95,TRUE
1,2026-02-18T12:42:12.907948-08:00,,0,FALSE
2,2026-02-18T16:20:39.641729-08:00,,0,FALSE
3,2026-02-18T17:20:51.824232-08:00,,0,FALSE
4,2026-02-18T19:07:54.047440-08:00,,0,FALSE
5,2026-02-18T22:14:19.905824-08:00,,0,FALSE
6,2026-02-18T23:19:50.961028-08:00,,0,FALSE
7,2026-02-18T23:28:44.417884-08:00,,0,FALSE
8,2026-02-19T09:53:00.443078-08:00,,0,FALSE
9,2026-02-19T12:36:26.410766-08:00,,0,FALSE
10,2026-02-19T13:41:01.448467-08:00,,0,FALSE
11,2026-02-19T14:52:05.433669-08:00,,0,FALSE
12,2026-02-19T17:11:06.271481-08:00,,0,FALSE
13,2026-02-19T18:16:32.197258-08:00,6.74,95,TRUE
1,2026-02-19T18:47:34.095913-08:00,6.59,95,TRUE
1,2026-02-19T18:52:56.396337-08:00,5.56,95,TRUE
1,2026-02-19T16:02:10.878542-08:00,,0,FALSE
2,2026-02-19T17:12:01.212947-08:00,,0,FALSE
3,2026-02-19T17:29:27.310544-08:00,,0,FALSE
4,2026-02-19T18:14:53.544506-08:00,4.49,95,FALSE
5,2026-02-19T19:29:43.128501-08:00,4.47,95,TRUE
1,2026-02-19T19:33:37.945869-08:00,5.24,95,TRUE
1,2026-02-19T12:44:40.698100-08:00,29.19,75,FALSE
2,2026-02-19T14:07:46.944544-08:00,29.04,75,FALSE
3,2026-02-19T19:51:37.067061-08:00,4.83,95,TRUE
1,2026-02-19T20:02:14.586213-08:00,,0,TRUE
1,2026-02-19T20:03:13.644990-08:00,5.96,95,TRUE
1,2026-02-19T18:36:54.726915-08:00,,0,FALSE
2,2026-02-19T19:17:57.629455-08:00,,0,FALSE
3,2026-02-19T19:38:36.632941-08:00,,0,FALSE
4,2026-02-19T20:18:43.697405-08:00,5.26,95,TRUE
1,2026-02-19T14:58:50.660233-08:00,-1,0,FALSE
2,2026-02-19T16:09:25.897123-08:00,,0,FALSE
3,2026-02-19T16:24:19.856332-08:00,,0,FALSE
4,2026-02-19T17:14:00.350626-08:00,,0,FALSE
5,2026-02-19T17:24:22.957154-08:00,-1,85,FALSE
6,2026-02-19T20:37:15.333877-08:00,-1,95,TRUE
1,2026-02-19T16:05:42.300959-08:00,,0,FALSE
2,2026-02-19T20:49:33.598636-08:00,5.36,95,TRUE
1,2026-02-19T21:02:44.326916-08:00,6.2,95,TRUE
1,2026-02-19T21:06:21.054476-08:00,-1,95,TRUE
1,2026-02-18T14:35:26.282843-08:00,,0,FALSE
2,2026-02-18T23:26:21.893363-08:00,-1,0,FALSE
3,2026-02-19T21:06:22.979587-08:00,6.36,95,TRUE
1,2026-02-19T15:59:17.177275-08:00,,0,FALSE
2,2026-02-19T16:07:12.957154-08:00,5.46,95,FALSE
3,2026-02-19T19:57:31.940355-08:00,,0,FALSE
4,2026-02-19T21:13:14.179082-08:00,5.54,95,TRUE
1,2026-02-19T21:15:06.222769-08:00,8.96,90,TRUE
1,2026-02-18T23:53:01.660922-08:00,,0,FALSE
2,2026-02-19T21:23:51.927730-08:00,7.29,95,TRUE
1,2026-02-19T21:36:25.098595-08:00,15.31,85,TRUE
1,2026-02-18T18:28:46.478432-08:00,-1,0,FALSE
2,2026-02-18T19:26:23.858241-08:00,,0,FALSE
3,2026-02-18T20:36:34.944079-08:00,,0,FALSE
4,2026-02-19T01:54:07.367552-08:00,,0,FALSE
5,2026-02-19T21:47:19.336642-08:00,4.5,95,TRUE
1,2026-02-18T21:37:12.486259-08:00,,0,FALSE
2,2026-02-19T14:14:30.842449-08:00,12.21,85,FALSE
3,2026-02-19T21:51:15.628949-08:00,11.45,85,TRUE
1,2026-02-19T22:02:50.714974-08:00,5.34,95,TRUE
1,2026-02-18T14:10:06.692918-08:00,45.67,0,FALSE
2,2026-02-18T17:04:41.353145-08:00,-1,0,FALSE
3,2026-02-18T21:21:29.421793-08:00,-1,90,FALSE
4,2026-02-18T22:58:37.161381-08:00,-1,0,FALSE
5,2026-02-18T23:56:20.231789-08:00,8.38,90,FALSE
6,2026-02-19T22:28:25.466811-08:00,6.84,95,TRUE
1,2026-02-16T17:38:45.799122-08:00,17.79,85,FALSE
2,2026-02-18T15:50:24.245766-08:00,,0,FALSE
3,2026-02-18T22:58:41.699685-08:00,13.86,85,FALSE
4,2026-02-19T22:40:08.807254-08:00,-1,95,TRUE
1,2026-02-19T16:15:24.770876-08:00,,0,FALSE
2,2026-02-19T16:44:24.566469-08:00,,0,FALSE
3,2026-02-19T17:37:00.448588-08:00,,0,FALSE
4,2026-02-19T20:57:55.638024-08:00,5.47,95,FALSE
5,2026-02-19T22:53:41.881011-08:00,5.53,95,TRUE
1,2026-02-19T23:03:41.915295-08:00,6.12,95,TRUE
1,2026-02-18T20:48:25.597753-08:00,,0,FALSE
2,2026-02-19T17:02:36.904735-08:00,,0,FALSE
3,2026-02-19T21:18:18.968397-08:00,,89.06,FALSE
4,2026-02-19T23:13:26.168262-08:00,-1,95,TRUE
1,2026-02-18T20:38:41.179665-08:00,-1,0,FALSE
2,2026-02-19T11:44:55.250136-08:00,-1,75,FALSE
3,2026-02-19T23:16:38.636989-08:00,,75,TRUE
1,2026-02-16T17:09:10.981296-08:00,34.39,75,FALSE
2,2026-02-16T20:03:52.294427-08:00,34.72,75,FALSE
3,2026-02-16T20:36:57.926050-08:00,,0,FALSE
4,2026-02-16T20:39:00.830551-08:00,37.69,0,FALSE
5,2026-02-18T12:19:10.332537-08:00,,0,FALSE
6,2026-02-18T12:27:36.927679-08:00,,0,FALSE
7,2026-02-18T12:58:20.412223-08:00,,0,FALSE
8,2026-02-18T13:25:56.483322-08:00,,0,FALSE
9,2026-02-18T13:37:43.785988-08:00,,0,FALSE
10,2026-02-18T20:07:18.452945-08:00,,0,FALSE
11,2026-02-18T22:31:21.999103-08:00,,0,FALSE
12,2026-02-18T23:54:59.015479-08:00,,0,FALSE
13,2026-02-18T23:59:43.527585-08:00,,0,FALSE
14,2026-02-19T12:52:28.295292-08:00,,0,FALSE
15,2026-02-19T13:02:27.025420-08:00,,0,FALSE
16,2026-02-19T21:17:23.437575-08:00,4.6,95,FALSE
17,2026-02-19T21:28:00.615011-08:00,,0,FALSE
18,2026-02-19T22:20:57.939394-08:00,,0,FALSE
19,2026-02-19T23:22:18.095757-08:00,4.62,95,TRUE
1,2026-02-19T22:26:20.484836-08:00,,0,FALSE
2,2026-02-19T23:28:37.157930-08:00,5.61,95,TRUE
1,2026-02-19T21:55:02.690639-08:00,,0,FALSE
2,2026-02-19T22:31:06.848161-08:00,,0,FALSE
3,2026-02-19T22:31:26.625230-08:00,,0,FALSE
4,2026-02-19T23:33:16.685909-08:00,9.06,90,TRUE
1,2026-02-18T15:20:10.743521-08:00,,0,FALSE
2,2026-02-18T15:33:16.265211-08:00,-1,0,FALSE
3,2026-02-18T22:08:02.504533-08:00,-1,0,FALSE
4,2026-02-18T22:20:23.124621-08:00,,0,FALSE
5,2026-02-18T22:30:31.029616-08:00,-1,0,FALSE
6,2026-02-18T22:41:43.513801-08:00,-1,95,FALSE
7,2026-02-18T23:18:50.966568-08:00,,0,FALSE
8,2026-02-18T23:21:19.393434-08:00,,0,FALSE
9,2026-02-19T23:44:04.400467-08:00,6.14,95,TRUE
1,2026-02-19T23:04:24.365976-08:00,,0,FALSE
2,2026-02-19T23:19:43.334339-08:00,,0,FALSE
3,2026-02-20T00:07:07.733929-08:00,,0,FALSE
4,2026-02-20T00:43:04.990837-08:00,,0,FALSE
5,2026-02-20T02:10:30.853119-08:00,6.71,95,TRUE
1,2026-02-18T19:14:52.741694-08:00,,0,FALSE
2,2026-02-18T20:15:08.977196-08:00,,0,FALSE
3,2026-02-18T21:19:20.458834-08:00,-1,0,FALSE
4,2026-02-18T22:23:04.692937-08:00,,0,FALSE
5,2026-02-18T23:24:06.728681-08:00,-1,0,FALSE
6,2026-02-18T23:29:37.423069-08:00,,0,FALSE
7,2026-02-18T23:32:34.578124-08:00,-1,0,FALSE
8,2026-02-18T23:41:05.633724-08:00,-1,0,FALSE
9,2026-02-18T23:45:05.267707-08:00,,0,FALSE
10,2026-02-19T11:28:19.759721-08:00,,0,FALSE
11,2026-02-19T11:47:17.352200-08:00,,0,FALSE
12,2026-02-19T17:32:25.665734-08:00,,0,FALSE
13,2026-02-19T19:49:37.199000-08:00,,75,FALSE
14,2026-02-19T23:42:08.242530-08:00,,0,FALSE
15,2026-02-19T23:52:01.383137-08:00,,0,FALSE
16,2026-02-20T02:46:36.837677-08:00,12.57,85,TRUE
1,2026-02-19T13:44:19.526889-08:00,,0,FALSE
2,2026-02-19T15:15:11.699090-08:00,-1,0,FALSE
3,2026-02-19T17:40:46.226057-08:00,,0,FALSE
4,2026-02-19T18:44:31.505395-08:00,,0,FALSE
5,2026-02-20T07:58:47.234915-08:00,,0,FALSE
6,2026-02-20T09:14:11.201167-08:00,7.05,95,TRUE
1,2026-02-17T13:52:07.841752-08:00,8.56,90,FALSE
2,2026-02-17T17:03:09.331239-08:00,,0,FALSE
3,2026-02-17T17:04:22.511656-08:00,,0,FALSE
4,2026-02-17T18:43:12.231648-08:00,,0,FALSE
5,2026-02-17T19:45:04.164103-08:00,-1,0,FALSE
6,2026-02-18T20:20:26.166303-08:00,-1,0,FALSE
7,2026-02-18T21:51:56.019576-08:00,-1,55.31,FALSE
8,2026-02-18T22:53:19.334451-08:00,-1,85,FALSE
9,2026-02-19T09:17:24.258858-08:00,,0,FALSE
10,2026-02-19T10:20:12.523375-08:00,-1,85,FALSE
11,2026-02-19T18:32:33.227199-08:00,,0,FALSE
12,2026-02-19T23:03:22.973101-08:00,,0,FALSE
13,2026-02-20T00:22:29.988533-08:00,3.73,95,FALSE
14,2026-02-20T12:05:11.798809-08:00,4.51,95,TRUE
1,2026-02-20T13:13:22.704319-08:00,6.38,95,TRUE
1,2026-02-20T15:55:05.626105-08:00,-1,95,TRUE
1,2026-02-20T16:32:42.724113-08:00,7.87,95,TRUE
1,2026-02-20T17:38:10.934530-08:00,,75,TRUE
1,2026-02-19T21:30:58.198843-08:00,,0,FALSE
2,2026-02-19T23:44:49.147361-08:00,,0,FALSE
3,2026-02-20T18:30:42.959036-08:00,,75,TRUE
4,2026-02-20T18:42:35.359638-08:00,,0,FALSE
1,2026-02-19T22:51:09.526639-08:00,,0,FALSE
2,2026-02-19T23:52:51.246727-08:00,,75,FALSE
3,2026-02-20T19:22:10.213072-08:00,,75,TRUE
1,2026-02-19T22:58:13.277324-08:00,,75,FALSE
2,2026-02-20T19:41:01.060348-08:00,4.54,95,TRUE
1,2026-02-20T19:34:46.943740-08:00,,0,FALSE
2,2026-02-20T20:45:06.843560-08:00,5.62,95,TRUE
1,2026-02-19T17:54:31.000445-08:00,,0,FALSE
2,2026-02-19T18:12:42.747045-08:00,,0,FALSE
3,2026-02-19T19:14:34.186871-08:00,,0,FALSE
4,2026-02-19T19:30:26.808415-08:00,,0,FALSE
5,2026-02-19T20:21:04.796840-08:00,,0,FALSE
6,2026-02-19T21:26:43.019442-08:00,,0,FALSE
7,2026-02-20T17:23:55.046488-08:00,,0,FALSE
8,2026-02-20T20:52:44.963251-08:00,-1,95,TRUE
1,2026-02-19T23:38:52.237203-08:00,,0,FALSE
2,2026-02-20T21:42:39.602437-08:00,,0,TRUE
1,2026-02-20T22:45:47.947404-08:00,-1,95,TRUE
1,2026-02-20T03:30:43.210082-08:00,,0,FALSE
2,2026-02-20T23:54:14.654812-08:00,9.3,90,TRUE
1,2026-02-20T15:53:10.486651-08:00,,0,FALSE
2,2026-02-20T22:26:37.031929-08:00,,0,FALSE
3,2026-02-20T23:58:32.021451-08:00,,0,TRUE
1,2026-02-21T06:40:33.754722-08:00,,0,FALSE
2,2026-02-21T06:52:13.828503-08:00,,0,FALSE
3,2026-02-21T08:09:35.887056-08:00,,0,FALSE
4,2026-02-21T08:17:12.230171-08:00,,0,FALSE
5,2026-02-21T14:34:51.966788-08:00,,0,FALSE
6,2026-02-21T15:36:49.525678-08:00,,0,FALSE
7,2026-02-21T17:03:28.352643-08:00,,,FALSE
8,2026-02-21T18:10:42.523623-08:00,,0,FALSE
9,2026-02-21T19:14:58.287113-08:00,4.78,95,TRUE
1,2026-02-21T19:48:55.866714-08:00,3.88,95,TRUE
1,2026-02-17T12:44:20.974470-08:00,,0,FALSE
2,2026-02-18T16:55:20.614982-08:00,-1,0,FALSE
3,2026-02-18T17:59:46.946165-08:00,-1,0,FALSE
4,2026-02-19T20:44:33.853074-08:00,,69.06,FALSE
5,2026-02-21T18:44:37.422712-08:00,,63.12,FALSE
6,2026-02-21T19:56:23.128716-08:00,,75,TRUE
1,2026-02-21T19:58:26.161082-08:00,,0,TRUE
1,2026-02-17T19:54:35.568858-08:00,,75,FALSE
2,2026-02-21T20:44:29.998285-08:00,5.89,95,TRUE
1,2026-02-21T20:58:32.365021-08:00,5.01,95,TRUE
1,2026-02-19T22:58:01.022656-08:00,,0,FALSE
2,2026-02-19T23:04:25.524764-08:00,,0,FALSE
3,2026-02-19T23:22:16.545989-08:00,,0,FALSE
4,2026-02-21T21:17:22.589529-08:00,,0,FALSE
5,2026-02-21T21:21:35.141856-08:00,4.55,95,TRUE
1,2026-02-21T21:32:51.498800-08:00,-1,90,TRUE
1,2026-02-21T20:25:31.870812-08:00,,0,FALSE
2,2026-02-21T21:54:53.198483-08:00,6.27,95,TRUE
1,2026-02-21T20:22:49.593599-08:00,,0,FALSE
2,2026-02-21T20:29:19.995212-08:00,,0,FALSE
3,2026-02-21T20:33:45.649192-08:00,,0,FALSE
4,2026-02-21T20:36:57.946917-08:00,,0,FALSE
5,2026-02-21T20:41:30.830796-08:00,,0,FALSE
6,2026-02-21T20:48:34.475192-08:00,,0,FALSE
7,2026-02-21T20:53:11.439384-08:00,,0,FALSE
8,2026-02-21T20:58:02.214279-08:00,,0,FALSE
9,2026-02-21T21:59:22.064556-08:00,,0,FALSE
10,2026-02-21T23:19:45.085852-08:00,-1,95,TRUE
1,2026-02-17T01:39:45.725608-08:00,,0,FALSE
2,2026-02-17T02:03:30.938996-08:00,,0,FALSE
3,2026-02-17T02:30:12.241307-08:00,,0,FALSE
4,2026-02-17T07:31:56.513678-08:00,,0,FALSE
5,2026-02-17T10:48:59.452993-08:00,,0,FALSE
6,2026-02-17T11:07:01.491918-08:00,,0,FALSE
7,2026-02-17T11:21:00.532414-08:00,,0,FALSE
8,2026-02-17T11:26:36.524924-08:00,,0,FALSE
9,2026-02-17T11:34:12.906215-08:00,,0,FALSE
10,2026-02-17T19:42:58.082899-08:00,,0,FALSE
11,2026-02-17T20:43:43.973883-08:00,,0,FALSE
12,2026-02-17T20:47:03.492497-08:00,,0,FALSE
13,2026-02-17T21:29:11.263883-08:00,,0,FALSE
14,2026-02-18T15:07:09.260309-08:00,,0,FALSE
15,2026-02-18T16:11:37.772046-08:00,,0,FALSE
16,2026-02-18T16:22:55.333196-08:00,,0,FALSE
17,2026-02-18T17:16:42.808461-08:00,,0,FALSE
