attempt_number,submission_time,runtime_ms,score,active
1,2026-01-21T19:58:39.598984-08:00,,95,TRUE
1,2026-01-21T19:59:54.101698-08:00,,95,TRUE
1,2026-01-21T14:11:03.146004-08:00,,0,FALSE
2,2026-01-21T20:11:05.514088-08:00,,95,TRUE
1,2026-01-21T20:18:01.966307-08:00,,95,TRUE
1,2026-01-21T14:34:29.327029-08:00,,0,FALSE
2,2026-01-21T14:43:24.932129-08:00,,0,FALSE
3,2026-01-21T15:35:04.782518-08:00,,0,FALSE
4,2026-01-21T18:13:03.687819-08:00,,95,FALSE
5,2026-01-21T20:20:48.916587-08:00,,95,TRUE
1,2026-01-21T15:21:34.348826-08:00,,0,FALSE
2,2026-01-21T16:04:42.875732-08:00,,0,FALSE
3,2026-01-21T16:24:05.479384-08:00,,0,FALSE
4,2026-01-21T17:24:59.513940-08:00,,0,FALSE
5,2026-01-21T18:43:40.436986-08:00,,0,FALSE
6,2026-01-21T20:22:13.246622-08:00,,95,TRUE
1,2026-01-21T20:27:27.165621-08:00,,95,TRUE
1,2026-01-21T20:28:45.658526-08:00,,95,TRUE
1,2026-01-21T20:32:27.985026-08:00,,95,TRUE
1,2026-01-21T20:35:42.089558-08:00,,95,TRUE
1,2026-01-21T18:27:16.295631-08:00,,0,FALSE
2,2026-01-21T18:30:16.667393-08:00,,0,FALSE
3,2026-01-21T18:32:29.106092-08:00,,0,FALSE
4,2026-01-21T20:40:12.094134-08:00,,95,TRUE
1,2026-01-21T20:43:31.355620-08:00,,95,TRUE
1,2026-01-21T20:49:03.183982-08:00,,95,TRUE
1,2026-01-21T20:54:47.597074-08:00,,95,TRUE
1,2026-01-21T19:58:26.740791-08:00,,63.3333,FALSE
2,2026-01-21T21:07:45.791000-08:00,,95,TRUE
1,2026-01-21T20:02:06.146991-08:00,,0,FALSE
2,2026-01-21T20:02:27.713529-08:00,,0,FALSE
3,2026-01-21T21:12:42.196841-08:00,,95,TRUE
1,2026-01-21T18:45:04.997180-08:00,,0,FALSE
2,2026-01-21T18:47:30.100402-08:00,,0,FALSE
3,2026-01-21T19:01:47.348397-08:00,,0,FALSE
4,2026-01-21T19:59:05.819018-08:00,,0,FALSE
5,2026-01-21T21:13:23.465647-08:00,,95,TRUE
1,2026-01-21T14:30:34.087520-08:00,,0,FALSE
2,2026-01-21T16:05:08.075992-08:00,,0,FALSE
3,2026-01-21T17:14:48.629695-08:00,,0,FALSE
4,2026-01-21T18:30:00.317723-08:00,,95,FALSE
5,2026-01-21T21:14:54.299092-08:00,,95,TRUE
1,2026-01-21T21:20:25.131650-08:00,,95,TRUE
1,2026-01-21T21:23:37.813830-08:00,,95,TRUE
1,2026-01-21T11:52:45.592063-08:00,,0,FALSE
2,2026-01-21T12:57:24.939200-08:00,,95,FALSE
3,2026-01-21T21:25:54.481854-08:00,,95,TRUE
1,2026-01-21T21:28:01.434614-08:00,,95,TRUE
1,2026-01-21T20:56:11.444120-08:00,,95,FALSE
2,2026-01-21T21:34:13.409446-08:00,,95,TRUE
1,2026-01-21T21:37:10.830191-08:00,,95,TRUE
1,2026-01-21T19:26:17.317199-08:00,,0,FALSE
2,2026-01-21T19:50:11.948463-08:00,,0,FALSE
3,2026-01-21T20:30:05.417708-08:00,,0,FALSE
4,2026-01-21T20:30:52.151898-08:00,,0,FALSE
5,2026-01-21T21:46:28.810312-08:00,,95,TRUE
1,2026-01-21T21:47:56.525780-08:00,,95,TRUE
1,2026-01-21T21:52:36.497758-08:00,,95,TRUE
1,2026-01-21T21:53:14.368684-08:00,,95,TRUE
1,2026-01-21T21:56:15.848636-08:00,,95,TRUE
1,2026-01-21T19:25:31.935381-08:00,,95,FALSE
2,2026-01-21T19:35:02.350864-08:00,,95,FALSE
3,2026-01-21T22:02:36.269524-08:00,,95,TRUE
1,2026-01-21T22:07:30.333215-08:00,,95,TRUE
1,2026-01-21T22:15:58.712275-08:00,,95,TRUE
1,2026-01-21T22:18:19.618813-08:00,,95,TRUE
1,2026-01-21T22:21:24.071664-08:00,,95,TRUE
1,2026-01-21T21:26:11.144498-08:00,,0,FALSE
2,2026-01-21T21:29:04.397356-08:00,,0,FALSE
3,2026-01-21T22:29:05.259977-08:00,,95,TRUE
1,2026-01-21T22:32:02.671890-08:00,,95,TRUE
1,2026-01-21T22:40:46.962179-08:00,,95,TRUE
1,2026-01-21T22:44:34.985190-08:00,,95,TRUE
1,2026-01-21T23:15:41.410195-08:00,,95,TRUE
1,2026-01-21T23:23:27.394173-08:00,,95,TRUE
1,2026-01-21T22:16:59.682513-08:00,,0,FALSE
2,2026-01-21T22:17:33.194274-08:00,,0,FALSE
3,2026-01-21T23:23:45.690508-08:00,,95,TRUE
1,2026-01-21T23:26:59.171000-08:00,,95,TRUE
1,2026-01-21T23:30:51.365078-08:00,,95,TRUE
1,2026-01-21T22:09:16.916638-08:00,,0,FALSE
2,2026-01-21T22:35:40.156845-08:00,,0,FALSE
3,2026-01-21T23:23:14.089532-08:00,,0,FALSE
4,2026-01-21T23:36:46.252692-08:00,,95,TRUE
1,2026-01-21T22:26:41.536556-08:00,,85.5,FALSE
2,2026-01-21T23:43:36.008605-08:00,,95,TRUE
1,2026-01-21T19:22:22.570963-08:00,,0,FALSE
2,2026-01-21T21:03:11.034554-08:00,,63.3333,FALSE
3,2026-01-21T21:20:45.587878-08:00,,63.3333,FALSE
4,2026-01-21T21:24:55.496421-08:00,,63.3333,FALSE
5,2026-01-21T21:40:48.486081-08:00,,63.3333,FALSE
6,2026-01-21T22:24:50.801820-08:00,,63.3333,FALSE
7,2026-01-21T22:42:36.366315-08:00,,63.3333,FALSE
8,2026-01-21T23:46:02.900777-08:00,,95,TRUE
1,2026-01-21T22:34:23.219774-08:00,,0,FALSE
2,2026-01-21T23:46:18.452571-08:00,,95,TRUE
1,2026-01-21T23:49:30.980673-08:00,,95,FALSE
2,2026-01-21T23:51:33.531896-08:00,,95,TRUE
1,2026-01-21T15:21:22.979452-08:00,,0,FALSE
2,2026-01-21T15:41:44.397076-08:00,,0,FALSE
3,2026-01-21T15:57:46.487769-08:00,,0,FALSE
4,2026-01-21T22:02:27.954443-08:00,,0,FALSE
5,2026-01-21T23:54:11.869783-08:00,,95,TRUE
1,2026-01-21T21:55:34.283448-08:00,,0,FALSE
2,2026-01-21T22:38:10.425493-08:00,,0,FALSE
3,2026-01-21T22:55:33.960753-08:00,,0,FALSE
4,2026-01-21T23:56:39.108880-08:00,,95,TRUE
1,2026-01-21T23:58:56.619301-08:00,,0,FALSE
2,2026-01-22T01:43:43.773054-08:00,,95,TRUE
1,2026-01-22T03:15:50.694860-08:00,,95,TRUE
1,2026-01-22T00:39:11.677134-08:00,,0,FALSE
2,2026-01-22T00:57:53.069309-08:00,,0,FALSE
3,2026-01-22T06:18:23.888613-08:00,,95,TRUE
1,2026-01-21T22:21:16.982023-08:00,,0,FALSE
2,2026-01-21T22:32:02.091703-08:00,,0,FALSE
3,2026-01-21T23:23:04.904307-08:00,,0,FALSE
4,2026-01-21T23:33:40.169366-08:00,,0,FALSE
5,2026-01-22T08:08:18.072392-08:00,,95,TRUE
1,2026-01-22T12:33:16.858836-08:00,,95,TRUE
1,2026-01-22T13:07:58.828892-08:00,,0,FALSE
2,2026-01-22T13:11:24.535176-08:00,,0,FALSE
3,2026-01-22T15:35:32.475997-08:00,,95,TRUE
1,2026-01-22T16:23:37.358491-08:00,,95,TRUE
1,2026-01-22T17:31:21.849442-08:00,,0,FALSE
2,2026-01-22T17:35:13.552272-08:00,,95,TRUE
1,2026-01-22T17:37:18.460472-08:00,,95,TRUE
1,2026-01-21T22:41:19.738849-08:00,,38,FALSE
2,2026-01-21T23:44:53.341750-08:00,,0,FALSE
3,2026-01-22T16:05:55.917133-08:00,,0,FALSE
4,2026-01-22T17:50:32.004491-08:00,,95,TRUE
1,2026-01-22T17:59:47.728883-08:00,,95,TRUE
1,2026-01-21T21:58:19.496471-08:00,,0,FALSE
2,2026-01-22T20:37:41.076912-08:00,,95,TRUE
1,2026-01-22T20:46:50.842223-08:00,,95,TRUE
1,2026-01-22T20:59:13.777217-08:00,,95,TRUE
1,2026-01-22T21:07:04.391758-08:00,,95,TRUE
1,2026-01-22T20:29:49.341531-08:00,,0,FALSE
2,2026-01-22T20:38:18.418032-08:00,,0,FALSE
3,2026-01-22T21:39:26.811707-08:00,,95,TRUE
1,2026-01-22T22:08:38.268719-08:00,,95,TRUE
1,2026-01-22T21:43:31.964525-08:00,,12.6667,FALSE
2,2026-01-22T22:05:49.623154-08:00,,12.6667,FALSE
3,2026-01-22T22:46:57.415666-08:00,,12.6667,FALSE
4,2026-01-22T23:52:35.199960-08:00,,95,TRUE
1,2026-01-23T15:19:53.561267-08:00,,0,FALSE
2,2026-01-23T16:31:29.045810-08:00,,95,TRUE
1,2026-01-23T02:36:05.186266-08:00,,0,FALSE
2,2026-01-23T08:22:59.661422-08:00,,0,FALSE
3,2026-01-23T08:26:46.332685-08:00,,0,FALSE
4,2026-01-23T09:31:10.872342-08:00,,0,FALSE
5,2026-01-23T09:35:02.429207-08:00,,0,FALSE
6,2026-01-23T11:57:05.964854-08:00,,0,FALSE
7,2026-01-23T13:26:01.924212-08:00,,0,FALSE
8,2026-01-23T15:30:49.127497-08:00,,0,FALSE
9,2026-01-23T15:31:15.009251-08:00,,0,FALSE
10,2026-01-23T16:55:17.188800-08:00,,0,FALSE
11,2026-01-23T17:08:51.253913-08:00,,0,FALSE
12,2026-01-23T18:31:37.684686-08:00,,0,FALSE
13,2026-01-23T18:32:17.176337-08:00,,0,FALSE
14,2026-01-23T20:39:46.726014-08:00,,95,TRUE
1,2026-01-24T15:39:19.813728-08:00,,95,TRUE
1,2026-01-25T00:51:22.753505-08:00,,95,TRUE
1,2026-01-26T21:56:58.334432-08:00,,63.3333,FALSE
2,2026-01-26T23:15:21.599855-08:00,,95,TRUE
1,2026-01-25T21:26:55.916752-08:00,,0,FALSE
2,2026-01-25T22:25:00.158981-08:00,,0,FALSE
3,2026-01-26T23:53:34.499437-08:00,,0,FALSE
4,2026-01-26T23:59:04.015938-08:00,,0,FALSE
5,2026-01-27T02:28:45.484460-08:00,,91.8333,TRUE
1,2026-01-28T22:20:16.625842-08:00,,95,TRUE
