attempt_number,submission_time,runtime_ms,score,active
818,94.4626,36.78,90.0,True
819,94.5004,17.22,0.0,True
820,94.5135,18.07,90.0,True
821,94.5438,19.46,90.0,True
822,94.5541,16.7,0.0,True
823,94.5907,26.01,90.0,True
824,94.6249,17.97,0.0,True
825,94.6517,18.98,64.2857,True
826,94.6895,16.08,64.2857,True
827,94.7534,16.64,90.0,True
828,94.8871,1033.75,90.0,True
829,94.8871,1032.08,90.0,True
830,94.8962,17.91,0.0,True
831,94.9072,10.73,90.0,True
832,94.909,997.94,0.0,True
833,94.911,17.95,90.0,True
834,94.9471,17.22,90.0,True
835,94.965,18.76,90.0,True
836,94.988,904.64,90.0,True
837,94.9939,9.11,90.0,True
838,95.0007,17.39,0.0,True
839,95.0217,19.48,90.0,True
840,95.0271,854.77,90.0,True
841,95.0582,17.49,90.0,True
842,95.0968,836.06,90.0,True
843,95.104,33.15,0.0,True
844,95.1663,26.25,64.2857,True
845,95.2155,918.03,0.0,True
846,95.2366,16.32,0.0,True
847,95.2402,16.17,64.2857,True
848,95.3409,11.47,90.0,True
849,95.3499,21.03,51.4286,True
850,95.3938,17.04,90.0,True
851,95.4575,925.05,90.0,True
852,95.4658,7.54,0.0,True
853,95.5179,975.49,90.0,True
854,95.5385,853.88,90.0,True
855,95.5785,18.13,90.0,True
856,95.581,9.26,25.7143,True
857,95.6079,872.76,90.0,True
858,95.6972,24304.29,90.0,True
859,95.7104,900.54,90.0,True
860,95.7326,19.41,0.0,True
861,95.7379,31.07,0.0,True
862,95.738,886.4,90.0,True
863,95.7429,18.18,90.0,True
864,95.7586,929.35,64.2857,True
865,95.8075,19.81,90.0,True
866,95.8177,10.2,90.0,True
867,95.8264,18.29,90.0,True
868,95.8266,884.27,90.0,True
869,95.8598,15.95,90.0,True
870,95.9225,879.19,90.0,True
871,96.0074,19.25,0.0,True
872,96.0248,15.74,64.2857,True
873,96.0248,17.76,0.0,True
874,96.0545,8.68,90.0,True
875,96.0901,884.91,90.0,True
876,96.1371,36.56,90.0,True
877,96.1398,25022.9,90.0,True
878,96.1415,938.49,90.0,True
879,96.1694,22.02,64.2857,True
880,96.1829,17.15,90.0,True
881,96.2308,19.9,64.2857,True
882,96.2376,16.98,0.0,True
883,96.2406,902.56,0.0,True
884,96.2533,1021.05,90.0,True
885,96.289,21.04,0.0,True
886,96.3384,982.19,90.0,True
887,96.3659,18.5,90.0,True
888,96.3774,27.22,90.0,True
889,96.3962,17.66,0.0,True
890,96.4063,890.24,90.0,True
891,96.4263,9.0,90.0,True
892,96.4543,65.12,0.0,True
893,96.536,18.49,90.0,True
894,96.5907,846.2,90.0,True
895,96.6157,18.37,0.0,True
896,96.6584,53.68,90.0,True
897,96.6699,9.91,90.0,True
898,96.6774,8.91,0.0,True
899,96.7126,16.82,0.0,True
900,96.7212,16.39,64.2857,True
901,96.7421,959.45,90.0,True
902,96.7714,17.0,90.0,True
903,96.7829,755.76,90.0,True
904,96.8212,36.96,90.0,True
905,96.8226,983.76,90.0,True
906,96.8667,32.15,90.0,True
907,96.9156,30.43,90.0,True
908,96.9396,42.09,90.0,True
909,96.9459,10.9,64.2857,True
910,96.9602,23574.15,90.0,True
911,97.0018,926.53,0.0,True
912,97.0387,28.16,64.2857,True
913,97.0767,17.51,0.0,True
914,97.0808,983.52,64.2857,True
915,97.1465,17.23,90.0,True
916,97.1599,859.78,90.0,True
917,97.2176,18.69,90.0,True
918,97.2207,26.96,0.0,True
919,97.2468,40.79,90.0,True
920,97.2621,7.99,0.0,True
921,97.2655,19.3,0.0,True
922,97.3008,18.22,90.0,True
923,97.3745,805.36,90.0,True
924,97.3921,18.26,90.0,True
925,97.416,19.04,64.2857,True
926,97.4422,1079.1,64.2857,True
927,97.4824,21.79,0.0,True
928,97.5006,18.52,0.0,True
929,97.5359,19.21,64.2857,True
930,97.556,27.17,90.0,True
931,97.6755,17.28,0.0,True
932,97.781,32.4,51.4286,True
933,97.7854,7.93,90.0,True
934,97.8101,40.58,90.0,True
935,97.818,23.65,0.0,True
936,97.8504,17.28,25.7143,True
937,97.8657,8.38,90.0,True
938,97.8952,1078.03,0.0,True
939,97.9073,1004.82,90.0,True
940,97.9601,7.97,0.0,True
941,98.0071,27.02,38.5714,True
942,98.0424,982.87,64.2857,True
943,98.0597,835.07,90.0,True
944,98.1357,877.32,90.0,True
945,98.1653,721.77,90.0,True
946,98.1884,830.94,90.0,True
947,98.1904,23.29,90.0,True
948,98.2525,19.18,90.0,True
949,98.3025,19.21,0.0,True
950,98.3342,910.46,90.0,True
951,98.341,17.38,90.0,True
952,98.3638,9.52,0.0,True
953,98.4049,9.82,90.0,True
954,98.4063,14.16,90.0,True
955,98.4288,26600.92,90.0,True
956,98.4551,986.2,90.0,True
957,98.49,27.68,90.0,True
958,98.5493,866.68,90.0,True
959,98.6128,971.01,64.2857,True
960,98.6522,18.17,64.2857,True
961,98.6681,10.08,90.0,True
962,98.6969,8.08,90.0,True
963,98.7094,17.51,25.7143,True
964,98.7173,18.26,90.0,True
965,98.7349,804.88,64.2857,True
966,98.7509,17.76,90.0,True
967,98.7668,26.07,90.0,True
968,98.8346,18.74,90.0,True
969,98.8661,852.07,0.0,True
970,98.8816,924.22,90.0,True
971,98.8878,27.03,0.0,True
972,98.8898,985.13,90.0,True
973,98.9209,986.36,90.0,True
974,98.9416,46.93,0.0,True
975,99.1444,18.04,64.2857,True
976,99.1685,15.82,0.0,True
977,99.1721,47.89,0.0,True
978,99.1929,10.0,90.0,True
979,99.2759,978.24,90.0,True
980,99.3244,15.69,90.0,True
981,99.3303,42.45,90.0,True
982,99.371,1037.13,64.2857,True
983,99.4818,872.63,90.0,True
984,99.5353,19.12,90.0,True
985,99.5437,874.05,0.0,True
986,99.5805,18.47,0.0,True
987,99.6559,911.49,64.2857,True
988,99.7196,1015.82,90.0,True
989,99.7234,9.27,90.0,True
990,99.7627,8.94,90.0,True
991,99.8542,17.1,90.0,True
992,99.8855,9.31,0.0,True
993,99.9429,9.62,90.0,True
994,99.9754,50.38,90.0,True
995,100.0198,17.6,90.0,True
996,100.0378,8.87,0.0,True
997,100.0563,887.09,90.0,True
998,100.1846,17.99,0.0,True
999,100.195,34.17,0.0,True
1000,100.2184,821.56,90.0,True
1001,100.2303,18.66,0.0,True
1002,100.2934,881.95,0.0,True
1003,100.3205,18.62,0.0,True
1004,100.3871,25.83,0.0,True
1005,100.4085,9.81,0.0,True
1006,100.4475,19.59,90.0,True
1007,100.4802,32.72,90.0,True
1008,100.6098,11.02,0.0,True
1009,100.7838,18.46,90.0,True
1010,100.8825,17.19,0.0,True
1011,101.1688,23.13,0.0,True
1012,101.2085,7.53,0.0,True
1013,101.252,841.93,90.0,True
1014,101.2588,933.82,90.0,True
1015,101.5416,25.93,90.0,True
1016,101.6903,858.77,90.0,True
1017,101.7527,33.51,90.0,True
1018,101.7772,898.96,90.0,True
1019,101.7836,16.97,90.0,True
1020,101.8577,773.61,90.0,True
1021,101.8826,16.28,0.0,True
1022,102.1293,42.87,90.0,True
1023,102.2666,828.16,90.0,True
1024,102.33,894.15,90.0,True
1025,102.4095,9.24,90.0,True
1026,102.4233,16.57,90.0,True
1027,102.452,28.69,90.0,True
1028,102.4935,875.34,90.0,True
1029,102.5296,17.7,90.0,True
1030,102.746,17.94,90.0,True
1031,102.7558,18.62,90.0,True
1032,102.8178,10.02,0.0,True
1033,102.9793,9.67,90.0,True
1034,103.1208,17.41,90.0,True
1035,103.2287,95.96,90.0,True
1036,103.249,18.32,90.0,True
1037,103.2936,900.3,90.0,True
1038,103.3552,861.83,90.0,True
1039,103.5696,1108.36,90.0,True
1040,103.9986,7.9,0.0,True
1041,104.7556,16.3,38.5714,True
1042,104.9755,877.73,90.0,True
1043,105.0577,945.08,0.0,True
1044,105.0796,1099.25,0.0,True
1045,105.3524,875.87,0.0,True
1046,105.4343,12.46,90.0,True
1047,105.8775,10.02,90.0,True
1048,105.9289,20.33,0.0,True
1049,106.1577,9.59,90.0,True
1050,106.3314,912.93,90.0,True
1051,106.8004,993.14,90.0,True
1052,107.8886,851.25,0.0,True
1053,108.9254,862.61,0.0,True
1054,109.1868,951.87,0.0,True
1055,110.1097,968.91,0.0,True
1056,110.8291,962.13,64.2857,True
1057,110.995,928.42,90.0,True
1058,111.5791,1105.93,90.0,True
1059,114.5542,774.67,0.0,True
1060,115.9909,968.93,90.0,True
1061,116.4976,907.93,64.2857,True
1062,116.5534,857.76,0.0,True
1063,118.1222,862.1,0.0,True
1064,119.2678,855.77,0.0,True
1065,119.4249,882.51,90.0,True
1066,119.9392,875.97,90.0,True
1067,120.0023,1004.84,90.0,True
1068,121.4328,861.56,0.0,True
1069,123.8678,765.65,0.0,True
1070,125.2128,906.8,90.0,True
1071,126.0091,917.93,64.2857,True
1072,129.7103,869.29,90.0,True
1073,131.5053,873.57,90.0,True
1074,131.8032,960.53,0.0,True
1075,132.4657,875.41,90.0,True
1076,133.0644,956.25,90.0,True
1077,133.2484,1017.82,90.0,True
1078,133.3043,819.91,90.0,True
1079,134.7197,913.7,0.0,True
1080,135.5829,781.55,0.0,True
1081,138.4283,1034.6,90.0,True
1082,139.6189,839.95,90.0,True
1083,140.3604,971.61,90.0,True
1084,141.2836,781.83,90.0,True
1085,141.3118,862.76,90.0,True
1086,141.8303,887.86,90.0,True
1087,142.8835,953.65,90.0,True
1088,143.2344,913.6,0.0,True
1089,145.0608,951.29,90.0,True
1090,148.3495,1000.59,0.0,True
1091,153.7344,975.7,90.0,True
1092,156.3182,885.04,90.0,True
1093,156.5383,892.99,0.0,True
1094,161.5245,909.2,51.4286,True
1095,162.7357,1066.26,0.0,True
1096,168.6492,939.65,90.0,True
1097,170.1334,943.81,0.0,True
1098,174.9523,942.36,0.0,True
1099,176.9727,898.55,51.4286,True
1100,197.0033,907.6,0.0,True
1101,198.7734,871.97,90.0,True
